iter	MultiClass
0	0.9964209858
1	0.90735137
2	0.8291782051
3	0.7603312108
4	0.6998075417
5	0.6454792909
6	0.5971044243
7	0.5538021351
8	0.5192118967
9	0.4842788023
10	0.4528518681
11	0.4234599005
12	0.3992693295
13	0.3752203633
14	0.3530763782
15	0.3343322568
16	0.3156404839
17	0.2987571429
18	0.2830645559
19	0.2678485441
20	0.2544689808
21	0.242121751
22	0.2299765136
23	0.2187150888
24	0.2085845064
25	0.1990042878
26	0.1899384503
27	0.1836297653
28	0.1756209117
29	0.1689957584
30	0.1632552034
31	0.1576595634
32	0.1517445318
33	0.1458545666
34	0.1413868753
35	0.1365997515
36	0.132122098
37	0.1277033475
38	0.1233267095
39	0.1192164039
40	0.1156691413
41	0.1122917082
42	0.1089648878
43	0.1056955044
44	0.1026111157
45	0.100027257
46	0.09729573346
47	0.09442710234
48	0.0919717288
49	0.0892469697
50	0.08686662015
51	0.08451069017
52	0.08249846931
53	0.08059010138
54	0.07847567327
55	0.07659987412
56	0.07471587467
57	0.07332209771
58	0.07158540719
59	0.0695795915
60	0.06789255196
61	0.06627547071
62	0.06484110153
63	0.06376904917
64	0.06240844632
65	0.06118069305
66	0.05987636805
67	0.05872869126
68	0.05750654757
69	0.05650504808
70	0.05584842363
71	0.05481394691
72	0.05385540779
73	0.05309272414
74	0.05215457811
75	0.0513413083
76	0.05040136437
77	0.0495591039
78	0.04864356734
79	0.04780975617
80	0.04700122956
81	0.04630084825
82	0.04548838877
83	0.04478237708
84	0.04427815392
85	0.04371869384
86	0.04315173678
87	0.04254844817
88	0.0419602828
89	0.04129651626
90	0.04078538831
91	0.0402764083
92	0.03970478528
93	0.03929957363
94	0.03875250156
95	0.03823582514
96	0.03779168637
97	0.03734787014
98	0.03688331403
99	0.03641889026
100	0.03601665078
101	0.03555854592
102	0.03512215358
103	0.03471310623
104	0.03421701198
105	0.03383759714
106	0.03345869169
107	0.03308729101
108	0.03270618407
109	0.03232883096
110	0.03194458799
111	0.03170119184
112	0.03136883743
113	0.03110893518
114	0.03075390677
115	0.03044864462
116	0.03012476039
117	0.02979826338
118	0.02949949775
119	0.02918388305
120	0.02888875949
121	0.02860492883
122	0.02832663714
123	0.02801356305
124	0.02773325901
125	0.02745218078
126	0.02718725522
127	0.02691662529
128	0.02665822463
129	0.0264086096
130	0.02612768693
131	0.02593543843
132	0.02569976712
133	0.02546420881
134	0.02522171355
135	0.02499566491
136	0.02479045762
137	0.02456881248
138	0.02436748455
139	0.02415254658
140	0.02395507751
141	0.02374873965
142	0.02353277473
143	0.02333957514
144	0.02312237719
145	0.02292869567
146	0.02275082095
147	0.02255930585
148	0.02238818901
149	0.02220530164
150	0.02202515082
151	0.02184992714
152	0.02167494115
153	0.02150618626
154	0.02134448682
155	0.0211765474
156	0.02100349802
157	0.02085135583
158	0.02068410916
159	0.02053712603
160	0.0203750751
161	0.02022873538
162	0.02008568743
163	0.01993506897
164	0.01977017366
165	0.01962389429
166	0.01952612971
167	0.01938420614
168	0.01925212346
169	0.01909843615
170	0.01896982201
171	0.01882491109
172	0.0186920707
173	0.01855667702
174	0.018423891
175	0.01829159593
176	0.01816189401
177	0.01803753235
178	0.0179226134
179	0.01780037335
180	0.0176721941
181	0.01758727615
182	0.01747688096
183	0.01734744023
184	0.01722773952
185	0.01710760583
186	0.01698361724
187	0.01687301098
188	0.01676451246
189	0.0166526827
190	0.01654226068
191	0.01644330531
192	0.01633920547
193	0.01623682932
194	0.01613408726
195	0.01603233356
196	0.01593376792
197	0.01587052522
198	0.0157777197
199	0.01567750892
200	0.01558299086
201	0.0154843187
202	0.01538946888
203	0.01529821063
204	0.01520702865
205	0.01511517091
206	0.01502338354
207	0.01493068175
208	0.01484021642
209	0.0147549196
210	0.01467537803
211	0.01459043482
212	0.01450783716
213	0.01442384501
214	0.0143380848
215	0.01425410169
216	0.01417482643
217	0.01409612712
218	0.0140182704
219	0.01394124333
220	0.01386181968
221	0.01377976062
222	0.01370160224
223	0.01362689508
224	0.0135498842
225	0.01347767398
226	0.01340513322
227	0.01332707899
228	0.01324998557
229	0.01317298118
230	0.01310455774
231	0.01303077721
232	0.01296746676
233	0.01289967338
234	0.01283065104
235	0.01275774397
236	0.01268227127
237	0.01262232619
238	0.0125539188
239	0.0124949977
240	0.01243053166
241	0.01236666587
242	0.01230134892
243	0.01223952027
244	0.01217554274
245	0.01211025646
246	0.01205501371
247	0.01199476686
248	0.01193427593
249	0.01188071074
250	0.01182358814
251	0.01176566485
252	0.0117033487
253	0.01164729915
254	0.01158207439
255	0.01152461175
256	0.01146594761
257	0.01141347285
258	0.01135897207
259	0.01130774698
260	0.0112535611
261	0.01120568816
262	0.01115792992
263	0.01110192657
264	0.01104893666
265	0.01100263052
266	0.01094894484
267	0.0109009416
268	0.01085177877
269	0.01079984737
270	0.0107551935
271	0.01070882264
272	0.01066310521
273	0.01061749049
274	0.01057124886
275	0.01052350173
276	0.0104741871
277	0.010429085
278	0.01038764831
279	0.0103422516
280	0.01029950935
281	0.01025450543
282	0.01021131511
283	0.01016257244
284	0.01011891267
285	0.01007440401
286	0.01003555583
287	0.009992242661
288	0.009945976135
289	0.009903667524
290	0.009865270519
291	0.009820410061
292	0.009781477601
293	0.009739826492
294	0.009701522945
295	0.009658889995
296	0.009615379686
297	0.009578026021
298	0.009540912492
299	0.00950412879
300	0.009465963979
301	0.009421522
302	0.009383318365
303	0.009347659146
304	0.009310047352
305	0.009276657034
306	0.009239085345
307	0.00920282586
308	0.00916609773
309	0.00913382425
310	0.009098351294
311	0.009074108161
312	0.009039359586
313	0.009017903086
314	0.008982817732
315	0.008948008674
316	0.008915831126
317	0.008885095645
318	0.008854536705
319	0.008819320236
320	0.008786885054
321	0.008754128186
322	0.00872222347
323	0.008691268112
324	0.008659816024
325	0.008630729704
326	0.008599616568
327	0.008566078293
328	0.00853643052
329	0.008505032359
330	0.008468682854
331	0.008433209306
332	0.008402313294
333	0.008367909604
334	0.008338027896
335	0.008305632499
336	0.008275877931
337	0.008246479693
338	0.008218953909
339	0.008190247812
340	0.00815908685
341	0.008131619458
342	0.008104043202
343	0.008077306139
344	0.00805194468
345	0.008024527092
346	0.00799542007
347	0.007967644113
348	0.007941913677
349	0.00791610674
350	0.007897778215
351	0.007872086851
352	0.00784684665
353	0.007820579514
354	0.007795670452
355	0.007778069916
356	0.007751601259
357	0.007725320315
358	0.007699834697
359	0.007674518106
360	0.007648922344
361	0.007624969231
362	0.007601016865
363	0.00757748194
364	0.007550714383
365	0.007527227795
366	0.007498847725
367	0.007475935811
368	0.007450910817
369	0.007423076806
370	0.007396215275
371	0.007372412226
372	0.007350012057
373	0.007326508991
374	0.007299363514
375	0.007276356823
376	0.0072529463
377	0.007229343477
378	0.007208030162
379	0.007185526172
380	0.007161577387
381	0.007139421319
382	0.00711857137
383	0.007095792882
384	0.007075261041
385	0.007053317522
386	0.007033031916
387	0.007009411925
388	0.006989460665
389	0.0069680186
390	0.00694778187
391	0.006926616959
392	0.006905176954
393	0.006885172154
394	0.006863873607
395	0.006841703636
396	0.006820107547
397	0.006794729918
398	0.006775199999
399	0.006753718824
400	0.006734189407
401	0.006714150826
402	0.00669271084
403	0.006673120901
404	0.006654936484
405	0.006640491652
406	0.006621346922
407	0.006601416644
408	0.006583444735
409	0.006564329225
410	0.006544150027
411	0.006526530691
412	0.006508621836
413	0.006489996771
414	0.006469915866
415	0.006450697924
416	0.00642903241
417	0.006409944524
418	0.006392364189
419	0.006372284924
420	0.006353086454
421	0.006336180358
422	0.006320575817
423	0.006301960738
424	0.006284014922
425	0.006266722568
426	0.006248674275
427	0.006232199738
428	0.006215666307
429	0.00619943133
430	0.006182623993
431	0.006163847895
432	0.006147854748
433	0.00612894314
434	0.006112473582
435	0.006096829273
436	0.006080555947
437	0.006063242949
438	0.006048571992
439	0.006032370484
440	0.00601754618
441	0.006002525377
442	0.005991360374
443	0.005973557021
444	0.005963048801
445	0.005948560902
446	0.005937128671
447	0.00592045215
448	0.005904920362
449	0.005888021108
450	0.005873166354
451	0.005861620154
452	0.005845669119
453	0.005830835765
454	0.00581540057
455	0.005801574369
456	0.00578522939
457	0.005769466233
458	0.00575517923
459	0.005741916983
460	0.005725983202
461	0.005711894641
462	0.005697735504
463	0.005681689349
464	0.005667650925
465	0.005652724953
466	0.005639327633
467	0.00562476182
468	0.005612359897
469	0.005597978998
470	0.00558436377
471	0.005571494201
472	0.005557354532
473	0.005544318973
474	0.005530881422
475	0.005518365767
476	0.005504314164
477	0.005490858667
478	0.005478420827
479	0.005463094163
480	0.005451151963
481	0.005437040001
482	0.005423833033
483	0.005408881523
484	0.005396753567
485	0.005382975352
486	0.005371143691
487	0.005358603944
488	0.005345771312
489	0.005333262736
490	0.005319140607
491	0.005305850878
492	0.005293588135
493	0.005281289298
494	0.005268634356
495	0.005255336401
496	0.005242784439
497	0.005231538668
498	0.00521798357
499	0.005206148703
500	0.005194517396
501	0.005183512053
502	0.005170218083
503	0.005159725135
504	0.005147638958
505	0.005135871144
506	0.005124224666
507	0.005112820002
508	0.005101347009
509	0.005090648003
510	0.005079364173
511	0.005068681557
512	0.005057650296
513	0.005046841176
514	0.005036007675
515	0.005024814715
516	0.005012800504
517	0.005001892676
518	0.004989567796
519	0.004974661956
520	0.004963964685
521	0.00495275423
522	0.004940587191
523	0.004932789589
524	0.00492073585
525	0.004910652973
526	0.004902495721
527	0.004890227429
528	0.004878491628
529	0.004868035681
530	0.004856953983
531	0.004849726337
532	0.004839443123
533	0.004827478055
534	0.004820516235
535	0.0048099392
536	0.004800263401
537	0.004789014259
538	0.004777341963
539	0.004767996248
540	0.004756987041
541	0.004746890789
542	0.004737548073
543	0.004726634986
544	0.004716764754
545	0.004707348702
546	0.004697478754
547	0.004687130616
548	0.004676766202
549	0.004667812222
550	0.004661514702
551	0.004651603426
552	0.004642027345
553	0.004632255553
554	0.004623600717
555	0.004612744548
556	0.00460346987
557	0.004594698979
558	0.004585629486
559	0.004577019199
560	0.004567651719
561	0.004558459451
562	0.004549256504
563	0.004539795807
564	0.004530677068
565	0.004521599059
566	0.004512789354
567	0.004503015283
568	0.004494759093
569	0.004486376826
570	0.004478479001
571	0.004469874317
572	0.004461041297
573	0.004451175378
574	0.004441498132
575	0.004433747015
576	0.004424545533
577	0.004415921563
578	0.004406710004
579	0.004398650481
580	0.004389468861
581	0.004380921546
582	0.004372467866
583	0.004362969986
584	0.004354118248
585	0.004346356273
586	0.004337620032
587	0.004329437541
588	0.004321092984
589	0.004312822058
590	0.00430411074
591	0.004296081325
592	0.004287955507
593	0.004278656878
594	0.004271164466
595	0.004263717248
596	0.00425601676
597	0.004247943209
598	0.004239385299
599	0.004229476775
600	0.004220764013
601	0.004212890827
602	0.004205744732
603	0.004199790414
604	0.004192317055
605	0.004183963759
606	0.004175453179
607	0.004167497313
608	0.004159461809
609	0.004152210023
610	0.004144131517
611	0.004136042002
612	0.004128631861
613	0.004121927811
614	0.004116768852
615	0.004109728002
616	0.004102815134
617	0.004095198929
618	0.004087681069
619	0.00408283817
620	0.004076016373
621	0.004070589981
622	0.004063566728
623	0.004055493798
624	0.004048763449
625	0.004042071892
626	0.004033857098
627	0.00402644856
628	0.004021533636
629	0.00401496815
630	0.004007965135
631	0.004001290332
632	0.003992758606
633	0.003985670389
634	0.003979225479
635	0.003971354852
636	0.003964186856
637	0.00395726142
638	0.003950230207
639	0.003943503503
640	0.00393639338
641	0.003929770129
642	0.003922046998
643	0.00391576827
644	0.003909158691
645	0.00390235994
646	0.00389576971
647	0.003889048331
648	0.003882269433
649	0.003876057234
650	0.003869500595
651	0.003862774692
652	0.003856573446
653	0.003850163549
654	0.003843775912
655	0.003834334673
656	0.003828100447
657	0.003821919862
658	0.003815310398
659	0.003808876053
660	0.003802165474
661	0.003796155885
662	0.00379023653
663	0.003783962746
664	0.003777378038
665	0.003770407657
666	0.003763218803
667	0.003756945834
668	0.003750725612
669	0.003744930121
670	0.003738751268
671	0.003733045506
672	0.003726404074
673	0.003719725902
674	0.003714066243
675	0.003707822658
676	0.003701337587
677	0.003695005327
678	0.003689420991
679	0.003683269233
680	0.003676805045
681	0.003671184254
682	0.003665333522
683	0.003659648278
684	0.003653563426
685	0.003647616435
686	0.003641140964
687	0.003635364002
688	0.003629959106
689	0.003624011999
690	0.003617707557
691	0.003611918129
692	0.003606682461
693	0.003602099008
694	0.003594871662
695	0.003589643283
696	0.003583778197
697	0.003578347474
698	0.003572827563
699	0.003567305687
700	0.003561820548
701	0.003556182458
702	0.003552087506
703	0.003546531374
704	0.003540660749
705	0.003534808705
706	0.003529383715
707	0.003523791307
708	0.003517789558
709	0.003511764131
710	0.003507199416
711	0.00350093241
712	0.003494795134
713	0.003489394702
714	0.003484148013
715	0.003478034737
716	0.003472806546
717	0.003467331485
718	0.003461570283
719	0.003456671113
720	0.003451247544
721	0.003447217098
722	0.003442073025
723	0.00343682341
724	0.003430830846
725	0.003425246434
726	0.003418983813
727	0.003413762863
728	0.003408250549
729	0.003402588259
730	0.003396925745
731	0.003391918128
732	0.003386445791
733	0.003380010668
734	0.003374540634
735	0.003369617456
736	0.003364876813
737	0.003359649636
738	0.003355044891
739	0.003349940623
740	0.003344695181
741	0.003339884849
742	0.003335080538
743	0.003330983005
744	0.003326075972
745	0.003320961443
746	0.003316462423
747	0.00331170501
748	0.003306830175
749	0.003301874449
750	0.003297241555
751	0.003292300384
752	0.003287879339
753	0.00328347037
754	0.003278823977
755	0.003273936573
756	0.003268127286
757	0.003263597201
758	0.003259236918
759	0.003254905285
760	0.003250499059
761	0.003245439616
762	0.003241144561
763	0.003236514133
764	0.003231870471
765	0.003227752558
766	0.003223419346
767	0.003218833287
768	0.003214104254
769	0.003210732616
770	0.003205928079
771	0.003201492224
772	0.003196485199
773	0.003192029268
774	0.003186688616
775	0.003181833322
776	0.00317770555
777	0.003173353466
778	0.003169013893
779	0.00316459028
780	0.003159963096
781	0.00315504266
782	0.003150320883
783	0.003146045042
784	0.003141396422
785	0.003136716694
786	0.00313237444
787	0.003127390339
788	0.00312292129
789	0.003118269992
790	0.003114091335
791	0.003109995833
792	0.003105503752
793	0.00310093242
794	0.003096632589
795	0.003092336514
796	0.003088439154
797	0.003084471561
798	0.003080366794
799	0.003076083942
800	0.003072148169
801	0.003068175578
802	0.003064388128
803	0.003059717949
804	0.003055380771
805	0.003051144166
806	0.003047090294
807	0.003042727671
808	0.003038274512
809	0.003033981081
810	0.003029932917
811	0.003026025802
812	0.003021822892
813	0.003017589739
814	0.003013114318
815	0.003009253979
816	0.003005369407
817	0.003001529015
818	0.002997393976
819	0.002993491049
820	0.002989548278
821	0.0029858304
822	0.002981773875
823	0.00297743071
824	0.002973948356
825	0.002970044711
826	0.002966498809
827	0.002961757319
828	0.002957858471
829	0.002953996907
830	0.002949748237
831	0.002946009892
832	0.002941959411
833	0.002938320378
834	0.002933947286
835	0.002930329203
836	0.002926198769
837	0.002922512806
838	0.002918613775
839	0.00291464574
840	0.00291070693
841	0.00290666568
842	0.002902247118
843	0.002898689635
844	0.002894794461
845	0.002891376922
846	0.00288729533
847	0.002883827477
848	0.002879819396
849	0.002877375607
850	0.002874003568
851	0.002871271681
852	0.0028676525
853	0.002864231868
854	0.002861537831
855	0.002857846194
856	0.002853306794
857	0.00285069241
858	0.002847028228
859	0.002843160046
860	0.002839868265
861	0.002835720936
862	0.002831657156
863	0.002828392072
864	0.002824609312
865	0.002820712346
866	0.002817287498
867	0.002814048718
868	0.002811279501
869	0.002807576145
870	0.002802607929
871	0.00279927687
872	0.002796079197
873	0.002792752655
874	0.00278870461
875	0.002785031247
876	0.002781611399
877	0.002778250171
878	0.002774928091
879	0.002771448467
880	0.00276901691
881	0.00276661044
882	0.002763213328
883	0.002759732611
884	0.002756369514
885	0.00275301886
886	0.002749453273
887	0.002746015309
888	0.002742607258
889	0.00273910662
890	0.00273586779
891	0.002732145912
892	0.002728615804
893	0.00272547102
894	0.002721845878
895	0.002718349989
896	0.002715173318
897	0.00271196319
898	0.002708856802
899	0.002705129921
900	0.002701762351
901	0.002698382557
902	0.002695346484
903	0.002691674028
904	0.00268832214
905	0.002685258025
906	0.002681868705
907	0.00267862319
908	0.002675692909
909	0.002672669449
910	0.002669483124
911	0.002666077594
912	0.002663224607
913	0.002660093172
914	0.002656820369
915	0.002653572354
916	0.002650432682
917	0.002647248041
918	0.002644332028
919	0.002641531024
920	0.002638351248
921	0.00263535767
922	0.00263212463
923	0.002629090282
924	0.002625827494
925	0.002623067153
926	0.00261968263
927	0.002616655964
928	0.002613603533
929	0.002610223886
930	0.002607218039
931	0.002604089255
932	0.002601018606
933	0.002598219857
934	0.002595466169
935	0.002592770884
936	0.002589738367
937	0.002587009302
938	0.002584039513
939	0.002581261074
940	0.002578322403
941	0.002575178437
942	0.002572041142
943	0.002568684814
944	0.002565403877
945	0.002562726023
946	0.002559474693
947	0.002556235839
948	0.002553525681
949	0.002550830074
950	0.002548009325
951	0.002545363394
952	0.002542477365
953	0.002539203353
954	0.002536189182
955	0.002533286747
956	0.002530721939
957	0.002527538044
958	0.002525153007
959	0.002522024937
960	0.002519339735
961	0.002516326427
962	0.002512738422
963	0.002510120291
964	0.002507210378
965	0.002504436563
966	0.002501482749
967	0.002498746315
968	0.002496252054
969	0.002493270023
970	0.002490519584
971	0.002487820334
972	0.002484684414
973	0.002482173421
974	0.002479313199
975	0.002476696514
976	0.002474038954
977	0.002471387709
978	0.002468451376
979	0.002465684031
980	0.002462887359
981	0.002460317879
982	0.002457483101
983	0.00245432934
984	0.002451090548
985	0.002448590413
986	0.002446148095
987	0.002443394009
988	0.002440828736
989	0.002438406085
990	0.002435740085
991	0.002433092622
992	0.002430273806
993	0.002427917478
994	0.002425423837
995	0.002423624403
996	0.002421191771
997	0.002418646287
998	0.002416050535
999	0.002413776006
